Transaction_id,CC_Number,Transaction_Date,Amount,Merchant_Details
442,7194426765733161,2023-07-26,40.82,"Butler, Compton and Yang"
443,7194426765733161,2023-09-04,110.75,Graves-Ford
444,7194426765733161,2022-09-16,72.67,Holt and Sons
445,7194426765733161,2021-05-15,2338.32,"Walters, Garcia and Black"
446,7194426765733161,2024-10-14,656.11,"Garcia, Perry and Murphy"
447,7194426765733161,2023-06-17,1958.16,Martinez-Lewis
448,7194426765733161,2021-01-20,751.79,Ramirez-Saunders
449,7194426765733161,2023-02-17,659.46,"Bell, Stanley and Harper"
450,7194426765733161,2021-04-18,998.45,"Roman, Ramsey and Burke"
451,7194426765733161,2022-05-27,2415.13,"Brown, Barry and May"
452,7194426765733161,2025-07-28,1795.32,Mccoy-Brooks
453,7194426765733161,2025-09-04,643.68,Johnson Inc
454,7194426765733161,2025-05-04,1586.78,Washington Inc
455,7194426765733161,2021-09-20,1461.47,Garcia-Ruiz
456,7194426765733161,2023-12-15,1089.69,Matthews-Rodriguez
457,7194426765733161,2021-12-13,649.70,Andrews PLC
458,7194426765733161,2025-08-10,235.33,Reyes-Vazquez
459,7194426765733161,2023-08-17,823.74,Williams-Diaz
460,7194426765733161,2021-02-02,886.69,"Herman, Martin and York"
461,7194426765733161,2021-04-16,337.21,Jimenez LLC
462,7194426765733161,2022-12-02,1397.60,"Schmidt, Jordan and Moore"
463,1546409563524223,2022-12-15,2316.94,"Powell, Gaines and Malone"
464,1546409563524223,2023-04-29,1820.29,"Nelson, Kim and Moore"
465,1546409563524223,2023-09-02,869.64,"Taylor, Moore and Lopez"
466,1546409563524223,2021-11-24,2456.36,Hill Inc
467,1546409563524223,2022-05-14,1558.98,Carter-Duncan
468,1546409563524223,2024-06-22,186.10,Ellis Group
469,1546409563524223,2023-08-16,1647.85,Moore-Brown
470,1546409563524223,2025-07-06,1042.31,"Rodriguez, Ramirez and Murray"
471,1546409563524223,2025-02-01,2212.74,Dean Group
472,1546409563524223,2025-01-12,2108.52,Gonzales LLC
473,1546409563524223,2025-09-04,2211.92,Brown and Sons
474,1546409563524223,2025-04-04,1998.61,Mccann Ltd
475,1546409563524223,2020-12-09,484.63,"Peterson, Le and Branch"
476,1546409563524223,2023-08-31,23.79,Mccormick Inc
477,1546409563524223,2024-03-28,1205.50,Oconnor-Henderson
478,1546409563524223,2022-07-03,693.46,Williams-English
479,1546409563524223,2021-08-01,1118.59,Lozano-Wilson
480,1546409563524223,2020-11-10,200.02,"Tate, Rogers and Weaver"
481,1546409563524223,2022-07-27,1538.88,Nelson-Bell
482,1546409563524223,2024-08-09,1272.84,Sanders PLC
483,1546409563524223,2024-08-23,823.85,Jones-Whitehead
484,5771743385129234,2021-10-06,1825.96,Mcbride Ltd
485,5771743385129234,2021-01-01,2486.95,Johnson PLC
486,5771743385129234,2022-07-08,1994.30,Vasquez-Francis
487,5771743385129234,2021-07-07,807.31,Brown-Clarke
488,5771743385129234,2024-06-05,1400.74,Sanchez and Sons
489,5771743385129234,2021-10-12,1424.27,Copeland Inc
490,5771743385129234,2024-01-30,184.47,"Richmond, Owens and Martinez"
491,5771743385129234,2021-10-26,1883.96,Kennedy-Sparks
492,5771743385129234,2024-05-08,1149.54,"Russell, Rogers and Jordan"
493,5771743385129234,2022-08-25,1827.96,Miller LLC
494,5771743385129234,2023-10-12,584.16,"Hogan, Nelson and Thompson"
495,5771743385129234,2023-05-03,321.24,Simpson Inc
496,5771743385129234,2024-06-18,1471.72,Robinson-Tyler
497,5771743385129234,2020-11-09,233.35,Huynh Group
498,5771743385129234,2021-09-06,1022.69,Martin PLC
499,5771743385129234,2024-08-07,1599.37,King-Velazquez
500,5771743385129234,2021-03-17,1411.43,"Berg, Gaines and Knight"
501,5771743385129234,2021-09-20,553.44,"Ross, Randolph and Martin"
502,5771743385129234,2022-02-13,1825.65,"Sanders, Miller and Ayala"
503,5771743385129234,2023-01-15,20.56,"Davidson, Contreras and Moreno"
504,5771743385129234,2022-09-08,640.36,Whitehead PLC
505,5771743385129234,2022-12-11,1898.09,Wilson Inc
506,5771743385129234,2023-07-17,2036.92,Johnson LLC
507,5771743385129234,2022-11-04,1870.79,Mcdaniel PLC
508,5771743385129234,2023-06-27,2086.95,Landry PLC
509,5771743385129234,2023-12-12,950.61,Diaz and Sons
510,5771743385129234,2022-02-06,373.98,Clark Group
511,5771743385129234,2020-10-23,417.83,Williams-Mitchell
512,5771743385129234,2021-06-19,1659.17,"Pham, Sanders and Allen"
513,2076269940451907,2022-10-22,1659.21,Baker PLC
514,2076269940451907,2020-11-29,2214.88,"Lynch, Dunn and Ortiz"
515,2076269940451907,2022-11-10,2265.68,Richard-Howe
516,2076269940451907,2021-10-14,1341.77,"Jackson, Garcia and Ramsey"
517,2076269940451907,2025-10-18,1900.58,Nguyen-Collins
518,2076269940451907,2025-03-09,1317.83,Richards-Gonzalez
519,2076269940451907,2024-12-10,614.43,"Duncan, Brown and Martinez"
520,2076269940451907,2024-08-18,105.29,Santiago-Jones
521,2076269940451907,2022-12-12,1286.08,Salazar-Garner
522,2076269940451907,2023-05-31,1338.41,Collins Ltd
523,2076269940451907,2024-02-19,1704.09,Jones-Hernandez
524,2076269940451907,2021-02-21,1056.59,"Mathews, Stanley and Wong"
525,2076269940451907,2023-07-06,1598.21,Baker-Miller
526,2076269940451907,2022-12-28,47.16,"Williams, Hogan and Gonzalez"
527,2076269940451907,2023-07-27,697.08,Camacho-Jackson
528,2076269940451907,2021-04-24,1379.61,"Perry, Middleton and Johnson"
529,2076269940451907,2023-02-12,2433.94,Harris Group
530,2076269940451907,2021-09-09,702.54,Young Group
531,2076269940451907,2023-12-25,2077.55,Baird LLC
532,2076269940451907,2023-02-22,837.47,Contreras-Ingram
533,2076269940451907,2025-05-12,578.40,Smith-Medina
534,2076269940451907,2022-03-29,502.46,Brennan-Miller
535,2076269940451907,2023-02-16,806.62,"Johnson, Sullivan and Mullins"
536,2076269940451907,2023-11-16,1709.51,"Young, Hensley and Nunez"
537,2076269940451907,2021-10-30,825.05,Jacobs-Hodges
538,2076269940451907,2022-04-13,397.44,Olsen PLC
539,8430143369748515,2021-11-18,1557.01,Wilson-Bailey
540,8430143369748515,2024-04-07,1344.09,"Jackson, Gibson and Hogan"
541,8430143369748515,2023-03-30,2413.45,"Jones, Carlson and Raymond"
542,8430143369748515,2025-04-26,2417.45,Anderson PLC
543,8430143369748515,2025-06-12,1764.68,Bradshaw and Sons
544,8430143369748515,2024-03-04,2426.86,"Scott, Arnold and Rivera"
545,8430143369748515,2023-08-23,1710.08,Levy-Myers
546,8430143369748515,2024-12-05,1071.93,Sullivan-Frazier
547,8430143369748515,2023-12-30,1901.77,Moore LLC
548,8430143369748515,2021-02-06,1870.73,Pittman-Villanueva
549,8430143369748515,2025-02-22,1974.98,"Davila, Mcdowell and Graham"
550,8430143369748515,2022-05-03,1233.06,Porter PLC
551,8430143369748515,2024-05-13,837.28,Young Ltd
552,8430143369748515,2024-04-20,1533.21,Williams-Harris
553,8430143369748515,2023-10-24,1968.04,Kennedy and Sons
554,8430143369748515,2025-05-27,1918.99,Jefferson-Rodriguez
555,8430143369748515,2021-06-10,1603.67,"Johnston, Christian and Perry"
556,8430143369748515,2024-01-24,2216.91,Reyes-Holmes
557,8430143369748515,2022-05-18,1008.85,"Blackburn, Olson and Wood"
558,8430143369748515,2022-11-02,1497.53,Allen-Johnson
559,8430143369748515,2024-06-22,2338.48,Cain Group
560,2304795399281623,2021-04-09,125.50,Smith-Harris
561,2304795399281623,2024-08-24,878.06,Hopkins-Smith
562,2304795399281623,2022-12-24,2045.62,Russo-Montgomery
563,2304795399281623,2025-06-19,2087.84,"Johnson, Jacobson and Chavez"
564,2304795399281623,2023-08-02,1960.92,Baker Ltd
565,5500053209863005,2025-04-29,1896.74,Robinson Group
566,5500053209863005,2023-12-21,1439.44,Cole-Thompson
567,5500053209863005,2022-02-24,1598.61,"Perez, Thompson and Thomas"
568,5500053209863005,2024-11-02,2304.99,Mayo-Warner
569,5500053209863005,2024-12-29,316.51,"Ramirez, Duncan and Green"
570,5500053209863005,2024-03-25,1898.55,Morrow-Figueroa
571,2297279675458883,2021-08-18,538.20,Bishop Ltd
572,2297279675458883,2021-06-23,1657.38,"Hodges, Case and Simon"
573,2297279675458883,2024-11-13,1199.51,"Lewis, Walton and Johnson"
574,2297279675458883,2023-07-04,1383.69,Thompson-Rangel
575,2297279675458883,2022-08-16,1571.45,Casey PLC
576,2297279675458883,2021-07-05,635.85,Carr-Garcia
577,2297279675458883,2022-02-18,1735.70,"Butler, Jones and Mason"
578,2297279675458883,2025-05-05,2011.36,"Lloyd, Fuentes and Johnson"
579,2297279675458883,2020-11-26,1265.87,"Hoffman, Brown and Smith"
580,2297279675458883,2025-08-14,687.21,Hall Ltd
581,2297279675458883,2021-05-10,510.75,Kim LLC
582,2297279675458883,2024-02-15,1384.32,Murphy-Martinez
583,2297279675458883,2025-05-27,2096.42,Howard-Green
584,2297279675458883,2023-12-08,2176.30,Freeman-Robles
585,2297279675458883,2023-05-07,1869.63,"Padilla, Mccarthy and White"
586,2297279675458883,2023-09-15,1986.61,Garcia LLC
587,2297279675458883,2022-11-07,998.43,Young-Flores
588,2297279675458883,2021-08-14,1215.44,Long PLC
589,2297279675458883,2023-11-13,816.41,Waters and Sons
590,2297279675458883,2024-04-11,1042.66,"Randolph, Ramos and Ward"
591,2297279675458883,2025-09-19,863.28,Bush Group
592,2297279675458883,2022-07-10,386.45,Briggs-Hinton
593,2297279675458883,2023-08-09,103.22,Henderson PLC
594,2297279675458883,2020-10-24,1094.11,Thompson-Haley
595,2297279675458883,2021-01-03,669.04,"Logan, Koch and Walker"
596,2297279675458883,2021-08-12,2061.91,"Coleman, Li and Smith"
597,2297279675458883,2023-07-19,1582.85,"Clements, Clayton and Morris"
598,2297279675458883,2025-01-12,1239.94,May Group
599,2297279675458883,2025-07-15,1573.19,Manning-Knox
600,2297279675458883,2021-08-09,516.32,Jones-Frazier
601,5151074566601516,2021-01-09,1983.48,"Miller, Gaines and Taylor"
602,5151074566601516,2022-04-22,1433.89,Chavez and Sons
603,5151074566601516,2025-03-16,1498.65,"Berry, Aguilar and Miller"
604,5151074566601516,2024-12-12,1776.78,Mcpherson-Rivera
605,5151074566601516,2021-03-15,2453.69,Dalton-Rowe
606,5151074566601516,2023-07-07,1111.67,Reynolds Ltd
607,5151074566601516,2022-04-17,2313.79,"Hodge, Peterson and Bullock"
608,5151074566601516,2024-12-11,2007.75,Booker Group
609,5151074566601516,2023-10-06,1844.92,"Berg, Banks and Ward"
610,5151074566601516,2024-11-06,2452.81,"Montgomery, Goodwin and Jones"
611,5151074566601516,2020-11-15,2203.22,"Gray, Summers and Richards"
612,5151074566601516,2023-10-21,2424.66,Brown-White
613,5151074566601516,2021-10-03,2215.28,Gray LLC
614,5151074566601516,2021-05-29,1622.87,"Fletcher, Mcguire and Bailey"
615,5151074566601516,2022-02-15,544.55,Abbott and Sons
616,5151074566601516,2024-06-05,2152.38,Estrada-Rojas
617,5151074566601516,2022-01-11,1243.32,Clay LLC
618,5151074566601516,2023-11-25,2187.00,Phillips Inc
619,5151074566601516,2022-09-23,347.76,Moore-Gonzalez
620,5151074566601516,2024-11-30,966.31,Mcdonald-Gallagher
621,5151074566601516,2023-06-21,650.29,"Lester, Hernandez and Thomas"
622,5151074566601516,2022-05-27,927.58,Frazier and Sons
623,5151074566601516,2023-02-16,1603.73,"Rodriguez, Moran and Garza"
624,5151074566601516,2024-04-23,722.14,Lee-Palmer
625,5151074566601516,2023-08-04,7.32,"Oconnor, Pham and Johnston"
626,5151074566601516,2022-08-29,1524.17,Scott and Sons
627,5151074566601516,2021-02-20,56.92,Chavez Inc
628,3529987724853507,2021-02-24,859.14,Stanley PLC
629,3529987724853507,2022-01-26,1953.41,Fernandez-Chandler
630,3529987724853507,2022-08-26,1742.72,Smith-Moss
631,3529987724853507,2025-03-31,1518.27,Jackson Inc
632,3529987724853507,2025-06-11,1140.76,Evans and Sons
633,3529987724853507,2023-09-15,926.44,"Blanchard, Miller and Robinson"
634,3529987724853507,2024-12-12,1431.89,"Simmons, Harris and Powers"
635,3529987724853507,2021-12-12,694.06,Davies-Jones
636,3529987724853507,2025-04-08,1983.87,Mccarty-Jacobs
637,3529987724853507,2022-06-02,1952.10,"Burch, English and James"
638,3529987724853507,2023-11-27,515.82,Malone LLC
639,3529987724853507,2025-03-30,1074.18,Fuller-Miles
640,3529987724853507,2024-04-05,1550.16,Grimes-Clark
641,3529987724853507,2024-10-22,1300.51,"Schultz, Landry and Jackson"
642,3529987724853507,2022-01-12,1900.12,Rodriguez-Owen
643,3529987724853507,2022-11-27,1951.78,"Duncan, Taylor and Craig"
644,3529987724853507,2023-12-03,1657.75,Sanders PLC
645,3529987724853507,2023-02-20,681.01,Hudson Ltd
646,3529987724853507,2023-04-24,1086.50,"Barrera, Scott and Barton"
647,3529987724853507,2023-09-06,1950.55,"Williams, Noble and Velazquez"
648,7810294529580768,2025-08-07,1204.04,Murray-Craig
649,7810294529580768,2023-10-12,816.03,Berry-Parks
650,7810294529580768,2021-09-27,1532.28,Avila Ltd
651,7810294529580768,2022-03-03,1984.68,"Palmer, Miller and Manning"
652,7810294529580768,2024-08-17,1596.98,Pugh-Carlson
653,7810294529580768,2024-02-03,557.42,Rodriguez LLC
654,7810294529580768,2021-07-06,1080.34,Wright-Barnes
655,7810294529580768,2023-03-02,1643.45,Gonzalez PLC
656,7810294529580768,2025-03-27,841.38,Rodriguez-Walker
657,7810294529580768,2023-07-04,2001.96,Schwartz-Allison
658,7810294529580768,2024-10-29,2376.92,Jordan Group
659,7810294529580768,2021-09-26,7.68,Flores and Sons
660,7810294529580768,2022-07-17,664.81,Chavez Inc
661,7810294529580768,2022-05-16,2146.63,Goodwin-Mcguire
662,7810294529580768,2025-07-03,1217.71,Reyes Inc
663,7810294529580768,2021-11-30,603.24,Jimenez LLC
664,7810294529580768,2020-12-15,282.27,Smith-Jacobs
665,7810294529580768,2024-08-16,900.50,Richmond-Ballard
666,7810294529580768,2023-03-17,1167.09,Rodriguez PLC
667,7810294529580768,2025-07-09,1660.31,"Turner, Smith and Mcdaniel"
668,7810294529580768,2025-03-11,308.55,"Hammond, Taylor and Wheeler"
669,7810294529580768,2023-12-09,1608.98,Odom-Dickerson
670,7810294529580768,2023-03-20,1137.68,Davis-Jordan
671,5318952708357747,2021-07-05,720.05,"Gonzalez, Gilbert and Levine"
672,5318952708357747,2024-05-01,601.74,"Bennett, Wallace and Frost"
673,5318952708357747,2025-05-28,2046.80,"Chavez, Paul and Boyle"
674,5318952708357747,2022-02-09,656.77,Vaughn-Henry
675,5318952708357747,2022-10-19,1209.91,Smith-Maxwell
676,5318952708357747,2024-11-01,881.64,Lawson and Sons
677,5318952708357747,2023-10-04,1171.28,"Cox, Wright and Martinez"
678,5318952708357747,2023-01-01,842.58,Nguyen-Smith
679,5318952708357747,2024-05-18,260.55,Massey-Hamilton
680,5318952708357747,2023-11-20,676.64,Mccarthy-Weaver
681,5318952708357747,2021-09-15,1585.07,"Orr, Nelson and Perez"
682,5318952708357747,2024-01-28,238.98,Martinez-Gray
683,3715702815418324,2023-12-18,2188.97,Campbell-Gonzales
684,3715702815418324,2023-09-16,1169.51,"Chen, Perkins and Davis"
685,3715702815418324,2022-05-02,1663.31,Kelly Ltd
686,3715702815418324,2024-12-15,595.23,Jensen Group
687,3715702815418324,2024-12-29,1341.48,Ortiz Ltd
688,3715702815418324,2023-09-19,874.45,Robinson LLC
689,3715702815418324,2025-09-15,2085.14,"Morris, Hunter and Mills"
690,3715702815418324,2022-01-10,1874.94,Wilson and Sons
691,3715702815418324,2021-05-26,2419.95,Williamson Group
692,3715702815418324,2023-11-17,1215.48,Hunt-Shannon
693,3715702815418324,2022-06-15,754.23,Harris-Howard
694,3715702815418324,2023-01-26,905.95,"Vega, Diaz and Riley"
695,3715702815418324,2022-12-29,245.20,"Ford, Rowe and Ortiz"
696,3715702815418324,2023-07-07,1006.73,"Cox, Velazquez and Padilla"
697,3715702815418324,2024-12-07,1968.75,"Johnston, Thomas and Marquez"
698,3715702815418324,2022-10-30,1933.76,"Mcneil, Perez and Schwartz"
699,3715702815418324,2024-05-02,1570.55,Fisher and Sons
700,3715702815418324,2025-02-23,1941.96,"Crawford, Jones and Burnett"
701,3715702815418324,2023-07-04,419.94,Watson-Lewis
702,3715702815418324,2024-08-10,1854.42,"Peterson, Todd and Reed"
703,3715702815418324,2022-02-18,1967.96,Jacobs LLC
704,3715702815418324,2022-03-25,755.58,Coleman PLC
705,3827203674349065,2024-02-14,46.59,"Gilbert, Shaw and Sandoval"
706,3827203674349065,2025-03-27,629.81,"Baker, Gutierrez and Casey"
707,3827203674349065,2021-04-13,1482.66,Lawson Ltd
708,3827203674349065,2023-04-25,1584.36,Padilla-Meyer
709,3827203674349065,2025-04-08,636.96,Neal-Hill
710,2676599843942688,2022-01-19,1475.08,Carpenter-Haynes
711,2676599843942688,2021-10-07,2023.58,"Evans, Robinson and Collins"
712,2676599843942688,2021-03-16,1734.14,"Bush, Baker and Lozano"
713,2676599843942688,2024-03-05,312.09,King-Bowen
714,2676599843942688,2023-11-06,1784.40,Riley Group
715,2676599843942688,2022-08-07,850.77,Thomas-Browning
716,2676599843942688,2025-07-28,1295.99,"Finley, Ward and Green"
717,2676599843942688,2024-08-04,1248.78,Johnson-Strickland
718,2676599843942688,2024-03-20,932.79,Garner Ltd
719,2676599843942688,2021-07-05,1006.65,Fields-Marshall
720,2676599843942688,2025-02-12,1154.24,Harris LLC
721,2676599843942688,2024-09-25,1521.60,Jordan-Peck
722,2676599843942688,2023-08-18,252.83,Williams Group
723,2676599843942688,2025-05-15,1150.83,"Keith, Hudson and Lawson"
724,2676599843942688,2022-05-09,1694.83,Jones-Newman
725,2676599843942688,2022-02-10,2116.11,"Johnson, Padilla and Gomez"
726,2676599843942688,2021-07-22,263.05,Howell LLC
727,2676599843942688,2021-08-08,89.13,Freeman and Sons
728,2676599843942688,2023-08-29,1150.57,Sampson-Russell
729,2676599843942688,2021-05-16,1615.87,Barber-Nelson
730,7132966894101596,2025-08-14,1222.71,"Yang, Porter and Palmer"
731,7132966894101596,2023-05-20,1752.12,"Hernandez, Williams and Thomas"
732,7132966894101596,2024-10-22,2360.45,Miller-Graves
733,7132966894101596,2024-01-20,785.23,"Johnson, White and Watts"
734,7132966894101596,2025-04-04,995.27,Brown Ltd
735,7132966894101596,2021-11-10,391.08,Torres LLC
736,7132966894101596,2021-08-09,1995.52,"Calderon, Griffin and Jensen"
737,7132966894101596,2022-07-25,2026.25,Erickson LLC
738,7132966894101596,2024-06-24,1661.79,Martinez-Olson
739,7132966894101596,2021-06-26,1978.86,Benson Inc
740,7132966894101596,2022-07-11,1061.13,Austin-Herman
741,7132966894101596,2023-07-22,1692.46,Castillo-Carrillo
742,7132966894101596,2023-10-30,2495.54,Bennett-Stephens
743,7132966894101596,2021-05-16,1071.66,Taylor-Reyes
744,7132966894101596,2024-06-17,920.67,Clark and Sons
745,7132966894101596,2022-01-11,1989.16,"Grant, Snow and Wilkerson"
746,7132966894101596,2021-11-11,1318.44,Cooper-Duncan
747,7132966894101596,2023-07-10,114.64,Clark LLC
748,7132966894101596,2025-06-25,1136.68,"Gonzalez, Brown and Taylor"
749,7132966894101596,2025-01-22,1335.41,Clark Inc
750,7132966894101596,2024-08-08,675.96,Norton-Sullivan
751,7132966894101596,2025-04-30,2417.63,Stanley-Stevenson
752,7132966894101596,2024-07-06,2002.31,"Williams, Diaz and Garner"
753,5320740194962589,2021-08-01,485.43,Baxter LLC
754,5320740194962589,2025-10-07,186.95,Sanford Ltd
755,5320740194962589,2024-09-28,118.77,Stevenson-Garrett
756,5320740194962589,2023-03-08,2277.03,Harris Ltd
757,5320740194962589,2024-01-26,413.26,"Curtis, Mcconnell and Erickson"
758,5320740194962589,2022-03-31,775.08,Krueger Ltd
759,5320740194962589,2022-05-12,567.55,Rodriguez-Cortez
760,5320740194962589,2023-07-15,2127.81,Collier Inc
761,6519014495166455,2024-01-18,1199.98,"Jefferson, Moore and Owen"
762,6519014495166455,2021-06-24,1818.22,"Smith, Hamilton and Lopez"
763,6519014495166455,2023-06-27,1104.63,Nixon Inc
764,6519014495166455,2021-03-17,2211.21,"Mcfarland, Murray and Walters"
765,6519014495166455,2021-11-29,670.81,"Wilson, Miller and Shaffer"
766,6519014495166455,2025-09-06,490.85,Stephens Inc
767,6519014495166455,2021-07-02,2135.53,Schaefer and Sons
768,6519014495166455,2020-10-22,1669.23,"Hawkins, Clay and Osborn"
769,6519014495166455,2022-01-30,129.82,"Castillo, Smith and Lowe"
770,6519014495166455,2023-04-01,1684.19,"Mcguire, Cole and Andrade"
771,6519014495166455,2024-07-11,2011.68,Patton Group
772,6519014495166455,2021-06-19,1572.60,Nelson-Brown
773,5042798660157264,2022-08-30,2034.58,Obrien Ltd
774,5042798660157264,2023-08-15,2061.08,Bailey Group
775,5042798660157264,2022-12-05,436.09,"Lopez, Myers and Vargas"
776,5042798660157264,2021-01-15,857.42,"Miles, Martin and Aguirre"
777,5042798660157264,2022-01-20,1038.29,"Moore, Shaw and Baker"
778,5042798660157264,2021-09-19,1177.72,"Thomas, Perez and Wells"
779,5042798660157264,2022-06-29,2364.99,Dean-Green
780,5042798660157264,2021-11-02,1946.23,Lawson PLC
